"ID","t","P.Value","adj.P.Val"
"1623158_s_at",1.60230533110255,0.114194602545317,0.439613265780795
"1623159_at",2.69345793054566,0.00909432329483403,0.131383392189409
"1623160_at",1.65901297406534,0.102187314978660,0.418399724722369
"1623161_at",0.82231233067269,0.41406500350462,0.737672489793152
"1623162_at",0.629425146965775,0.53139398146101,0.809369021670744
"1623163_at",1.78413895799249,0.0793170026754794,0.373079657568029
"1623164_a_at",0.272181675720437,0.786390880363925,0.929256335430546
"1623165_at",-0.0658518692921646,0.947708618940862,0.983841009921212
"1623166_at",0.77985340381967,0.438457791085289,0.753915084072618
"1623167_at",2.45838945718955,0.0167765484364765,0.180755625905687
"1623168_at",-0.795266450305085,0.429506556497698,0.748834487562064
"1623169_at",1.02530731743352,0.309220301690646,0.655414771696771
"1623170_at",0.430317286015219,0.66846386659804,0.87910118657734
"1623171_s_at",1.97377135153562,0.0528887909816571,0.311657290649860
"1623172_at",0.110536586643460,0.912342516691667,0.972983586387167
"1623173_at",3.36353646644069,0.00132648394964622,0.0436450066209987
"1623174_at",2.35039116140405,0.0219652695425251,0.205563073586376
"1623175_at",0.819943594518526,0.415403817558705,0.738668901329759
"1623176_at",-0.125415009503480,0.900602659396694,0.970116039609307
"1623177_at",1.25903136375711,0.212760450566931,0.563242078494656
"1623178_at",1.25446216456201,0.214404382954555,0.56475217036202
"1623179_at",-0.139629265243725,0.88940759627867,0.965796869573904
"1623180_a_at",0.330492353615776,0.742147340837028,0.910485266930565
"1623181_at",1.66314341551759,0.101354518207176,0.41695707191088
"1623182_at",0.138659246438024,0.890170885876755,0.966215995065377
"1623183_at",1.64216938267737,0.105641320549883,0.424245752098607
"1623184_at",-1.08059813081228,0.284080659329095,0.632655306181552
"1623185_s_at",-0.675776455465304,0.501707073837543,0.790958160670207
"1623186_at",-0.446741186650643,0.65662572739597,0.8746394985668
"1623187_at",0.0913135154688606,0.927539221946304,0.977387753856644
"1623188_at",1.56783909196163,0.122032187819437,0.452062944400698
"1623189_at",0.123383020340648,0.902204752632801,0.970517906226408
"1623190_at",0.916448013032742,0.36299931371727,0.700778085423962
"1623191_at",-0.401557618632704,0.689396779474644,0.887326944689735
"1623192_at",0.630052209073214,0.530986355545198,0.808975413188327
"1623193_at",0.409275790079740,0.683754255933757,0.885008325935216
"1623194_at",0.095890332762830,0.923918369041798,0.976300465420189
"1623195_at",0.716585449682549,0.476333020422177,0.776021955045225
"1623196_s_at",1.83440844979161,0.0714148121883968,0.355852085619621
"1623197_a_at",-2.64225608887233,0.010422592779162,0.142005016786972
"1623198_at",1.04448112481768,0.300336828422530,0.648511287713774
"1623199_a_at",2.53569498230118,0.0137695295041551,0.164022704690602
"1623200_at",1.49318455211234,0.140483964981736,0.478319937213044
"1623201_at",2.33861990964519,0.0226095674547626,0.209124705906618
"1623202_at",0.928142835155214,0.356949369944208,0.6960872545825
"1623203_at",-0.838291310789487,0.405102181222264,0.731069240947711
